293.1,390.8
293.1,729.24
293.1,1067.69
586.2,560.02
586.2,898.46
586.2,1236.91
879.3,390.8
879.3,729.24
879.3,1067.69
1172.4,560.02
1172.4,898.46
1172.4,1236.91
1465.5,390.8
1465.5,729.24
1465.5,1067.69
1758.6,560.02
1758.6,898.46
1758.6,1236.91
293.1,390.8
293.1,729.24
293.1,1067.69
586.2,560.02
586.2,898.46
586.2,1236.91
879.3,390.8
879.3,729.24
879.3,1067.69
1172.4,560.02
1172.4,898.46
1172.4,1236.91
1465.5,390.8
1465.5,729.24
1465.5,1067.69
1758.6,560.02
1758.6,898.46
1758.6,1236.91
